2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setHelper(helper=org.dbunit.dataset.common.handlers.AbstractPipelineComponent$ACCEPT@5d957cf0) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : putFront(component=org.dbunit.dataset.common.handlers.WhitespacesHandler@51b11186) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setSuccessor(successor=org.dbunit.dataset.common.handlers.IsAlnumHandler@135a8808) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setPipeline(pipeline=org.dbunit.dataset.common.handlers.Pipeline@71e89a26) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=s) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=e) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=r) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=_) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=k) - start
2025-07-01 03:39:03.763 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=y) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.SeparatorHandler : canHandle(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.SeparatorHandler$ENDPIECE : helpWith(c=,) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : thePieceIsDone() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getProducts() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : prepareNewPiece() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : setCurrentProduct(currentProduct=) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : removeFront() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : remove(component=org.dbunit.dataset.common.handlers.WhitespacesHandler@51b11186) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getNoHandler() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : removeFront() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : remove(component=org.dbunit.dataset.common.handlers.IsAlnumHandler@135a8808) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getNoHandler() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : removeFront() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : remove(component=org.dbunit.dataset.common.handlers.SeparatorHandler@51eafec0) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getNoHandler() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.TransparentHandler : canHandle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.EscapeHandler : canHandle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.QuoteHandler : canHandle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler$QUOTE : helpWith(c=c) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.SeparatorHandler : ENDPIECE() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : createPipelineComponent(handler=org.dbunit.dataset.common.handlers.SeparatorHandler@1a48a582, helper=org.dbunit.dataset.common.handlers.SeparatorHandler$ENDPIECE@1221d607) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Helper : setHandler(handler=org.dbunit.dataset.common.handlers.SeparatorHandler@1a48a582) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setHelper(helper=org.dbunit.dataset.common.handlers.SeparatorHandler$ENDPIECE@1221d607) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : putFront(component=org.dbunit.dataset.common.handlers.SeparatorHandler@1a48a582) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setSuccessor(successor=org.dbunit.dataset.common.handlers.TransparentHandler@3b1895e) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setPipeline(pipeline=org.dbunit.dataset.common.handlers.Pipeline@71e89a26) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : ACCEPT() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : createPipelineComponent(handler=org.dbunit.dataset.common.handlers.IsAlnumHandler@4b45c8e4, helper=org.dbunit.dataset.common.handlers.AbstractPipelineComponent$ACCEPT@3dc14f80) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Helper : setHandler(handler=org.dbunit.dataset.common.handlers.IsAlnumHandler@4b45c8e4) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setHelper(helper=org.dbunit.dataset.common.handlers.AbstractPipelineComponent$ACCEPT@3dc14f80) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : putFront(component=org.dbunit.dataset.common.handlers.IsAlnumHandler@4b45c8e4) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setSuccessor(successor=org.dbunit.dataset.common.handlers.SeparatorHandler@1a48a582) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setPipeline(pipeline=org.dbunit.dataset.common.handlers.Pipeline@71e89a26) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : ACCEPT() - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : createPipelineComponent(handler=org.dbunit.dataset.common.handlers.WhitespacesHandler@627a890f, helper=org.dbunit.dataset.common.handlers.AbstractPipelineComponent$ACCEPT@7ef7faa9) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Helper : setHandler(handler=org.dbunit.dataset.common.handlers.WhitespacesHandler@627a890f) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setHelper(helper=org.dbunit.dataset.common.handlers.AbstractPipelineComponent$ACCEPT@7ef7faa9) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : putFront(component=org.dbunit.dataset.common.handlers.WhitespacesHandler@627a890f) - start
2025-07-01 03:39:03.764 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setSuccessor(successor=org.dbunit.dataset.common.handlers.IsAlnumHandler@4b45c8e4) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : setPipeline(pipeline=org.dbunit.dataset.common.handlers.Pipeline@71e89a26) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=o) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=m) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=p) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=a) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=n) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getCurrentProduct() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.CsvParserImpl : getPipeline() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : handle(c=y) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.Pipeline : getComponents() - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=y) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.WhitespacesHandler : canHandle(c=y) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : handle(c=y) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.IsAlnumHandler : canHandle(c=y) - start
2025-07-01 03:39:03.765 DEBUG kinzannoMacBook-Pro.local          o.d.d.c.h.AbstractPipelineComponent : helpWith(c=y) - start
